FILER_ID,FILER_NAME
10722,Committee To Re-Elect Judge Paul Sullivan
10723,Committee To Elect Keith B. Caughlin
10724,Committee To Elect Brian Speer
10725,North Syracuse Village Democrats
10726,Friends Of Sue Bokan Staniszewski
10727,Friends Of Kenneth Tocyloski
10728,Friends Of Carl Fitzsimmons
10729,Committee To Elect Brian Premo County Court Judge
1073,Phyllis Carbo For Assembly
10730,Webb Sisson For Town Of Chenango Supervisor
10731,Vote Vallone 2013
10732,Friends Of Manny Caughman Committee
10733,Rocky For Westchester
10734,Mike Nys Pac
10735,Friends Of Victoria Serpa
10736,Friends Of Ernie Mattace
10737,Committee To Re-Elect Thomas P Aliotta
10738,Friends Of Mary Calamia
10739,Lisa Headley For Civil Court Judge
1074,Friends Of Dan Losquadro
10740,Committee To Elect Joanne Cunningham
10741,Friends Of Lynn Krajacic
10742,Team New Castle 2013
10743,Friends To Re-Elect Judge Ann OShea
10744,Committee To Elect Barrett Esworthy Johnson City Mayor
10745,Friends Of Judy Doesschate
10746,Green Party Of New York County
10747,Friends Of Michele Johnson
10748,Friends Of Naomie Jean-Philippe
10749,Elisabeth Ann Toole For Judge
1075,Farrell 2012
10750,Turning Albany Upside Down
10751,Committee To Elect Dan Brown To State Assembly
10752,Friends Of Julie Lewis
10753,Victory 2012
10754,Brooklyn Young Democrats
10755,Citizens Party
10756,Friends Of Bill Lindsay
10757,Friends Of Judge Dandrea Ruhlmann
10758,Friends Of Matthew Smalls
10759,Committee To Re-Elect Lori Currier Woods
1076,Committee To Re-Elect Assemblyman Bob Gaffney
10760,Committee To Elect Robert A. Smith
10761,Friends Of Jesse Degroodt
10762,Tiffany For Mayor
10763,Friends Of Sandro Sherrod
10764,Friends Of Dennis Brower
10765,Committee To Elect Chris Baker
10766,Friends Of David Tubiolo
10767,Friends Of Deanna Caiati
10768,Committee To Elect Jim Faso City Court Judge
10769,Friends Of Paul Shear
1077,Committee To Elect Peter M. Forman Dutchess County Court Judge
10770,Cervi For Justice
10771,Friends Of Tom Lohmann
10772,Friends Of Scott Ginett
10773,Nancy Tong For Council
10774,Massive Mossop Movement
10775,Commey 2017
10776,Friends Of James Magur
10777,Friends Of Joshua Kravitz
10778,Friends Of Dixon For Yates County
10779,Upper Hudson Green Party
1078,Dromm For Nyc
10780,Committee To Re-Elect Paul Van Blarcum For Sheriff
10781,Christopher Callas For Chemung County 8th District Legislature
10782,Friends Of Rick Morrissey
10783,Committee To Elect Seth Peacock
10784,Friends Of Michael Collins
10785,Friends Of Anna Raskoskie
10786,Friends Of Mt. Pleasant 2015
10787,Re-Elect Barbara Welch
10788,Committee To Elect Neil Bettez
10789,Committee To Elect Dominic Basile
1079,Friends Of David Porter And Kaleb Wilson
10790,Latoya Joyner For Assembly
10791,Friends Of Janine Materna
10792,Friends Of Judge Patricia Filiberto
10793,Vote For Loncke
10794,DAuguste For Supreme Court
10795,Re-Elect Nys Supreme Court Justice Laura L. Jacobson
10796,Jason Mcneil For State Senate
10797,Friends Of Robert M Bogle
10798,Friends Of Walter T. Mosley 2018
10799,Friends Of Liz Fried
108,Nys Federation Of Gay And Lesbian Democratic Clubs
1080,Committee To Re-Elect Wendy Ricks
10800,Committee To Elect Lynda J. Mitchell For Town Of Montgomery Judge
10801,Friends Of Caron OBrien Crummey
10802,Nyc League Of Pissed Off Voters
10803,Committee To Defend Forever Wild
10804,Twu Retirees Association Political Action Committee
10805,Reform The State Of New York Committee
10806,Trichter For New York
10807,Tisch For Supreme Court
10808,Lbdems2017
10809,Committee To Elect Rick Materese
1081,Citizens Grass Roots Pac
10810,Committee To Elect Michael L. Saglibene
10811,Newstead Democratic Committee
10812,Baker For Mayor
10813,Friends Of Gary Pavlic 2017
10814,Marat For New York
10815,Friends Of Tom Newman
10816,Committee To Elect Jason Carusone For District Attorney (Ctejcfda)
10817,Ramapo United For Change
10818,Schenectady County Young Democrats (Scyd)
10819,Borrello For Senate
1082,Sodus Democratic Committee
10820,Fidelis Care Pac
10821,Laura Ahearn For Senate
10822,Friends Of Justin Wilcox
10823,Monroe County Candidate Committee
10824,Keith For Nyc
10825,Marti 2021
10826,Friends Of John Accardo
10827,Meredith Jones For Surrogate 2019
10828,Scott Dennis For The 5th District
10829,Friends Of Sue Bellor
1083,Friends Of John D. Plumley
10830,Committee To Elect Glenn Choolokian
10831,Farrell For County Court Judge
10832,Jean For Carmel
10833,Diederich For District Attorney
10834,Judge Ciaccio For Supreme Court
10835,Greater New York Automobile Dealers Association New York City Pac (Gnyada Pac)
10836,Democrats For A Better Rockland
10837,Katz 2021
10838,Friends Of Z. Shepard
10839,Friends Of Lauren Trapanotto
1084,Friends Of John M. Johnston
10840,Ira R. Greenberg For Civil Court
10841,Friends Of Gary Popkin
10842,Friends Of Paul Battisti
10843,Patrick Ryan For Ulster County
10844,South Bay Democratic Club
10845,Thearse For Mayor
10846,Mark Muoio For City Court Judge
10847,Friends Of Jared Simpson
10848,Eric Schumacher For Civil Court
10849,Friends Of Leeanne Thornton
1085,Committee For A Better Brooklyn
10850,Vote Craig 2019
10851,Michael Dename Jr For Mayor
10852,Friends Of Mike Filicetti
10853,Re-Elect Judge Nilda Morales Horowitz
10854,Friends Of Larinda Hooks
10855,Ian For Queens
10856,Friends Of Torey Schnupp
10857,C. Virginia Fields For State Senate
10858,Friends Of Joe Griffo
10859,NRA Political Victory Fund - IE Committee
1086,Albany County Democratic Committee
10860,New York For Ray
10861,Friends Of Dolores Maddis
10862,Friends Of Tim Turane Inc
10863,Friends Of Stan ODell
10864,Friends Of Angela Fernandez
10865,Democratic Victory Committee 81st Ad
10866,Evans Democratic Committee
10867,Nestor Diaz For Judge
10868,Josh Shapiro For Family Court Judge
10869,Friends Of Mark Scuderi
1087,Friends Of Ed Romaine
10870,Devore For Justice
10871,Friends Of Senator Jack Martins
10872,Vote Yes - Improvement Of Job Opportunity In Ny
10873,Friends Of Mario M. Cuomo Committee Inc.
10874,Seiu New York State Council
10875,Stonehedge Pac
10876,Friends Of Dov Hikind
10877,Committee To Elect Judge Mccarty
10878,Friends Of Weyman A. Carey
10879,Friends To Elec Lloyd Knecht
1088,Republican Committee Of Chester
10880,Good Government For Columbia County
10881,Committee To Elect Dandrea Lynn Ruhlmann
10882,Citizens To Elect Richard Rampello
10883,Committee To Elect Bruce Miranda
10884,Bipartisan Committee To Elect David Garber State Supreme Court Judge
10885,Brab Pac Inc.
10886,Independent New Yorkers For Espada
10887,New York Association Of Independent Lumber Dealers Pac - Nail Pac
10888,Pigott For Justice
10889,Citizens For Mctygue
1089,Citizens For Paulette Barlette
10890,Democratic Committee Of Richmond County
10891,Nassau County Conservative Party
10892,Friends Of Kevan Abrahams
10893,Committee To Elect Fred Morrill
10894,Friends Of Steven Chen Inc.
10895,Friends Of Ken Gaul
10896,Friends Of Phil Megna
10897,Wilson Elser Moskowitz Edelman & Dicker Llp
10898,Friends Of John Bergener
10899,Lysander Democratic Committee
109,Millennium Project The
1090,Friends Of Debbie Green
10900,Victor Republican Committee
10901,Franklin County Republican Committee
10902,Town Of Hempstead Democratic Committee
10903,Friends Of Lyndon Williams
10904,Town Of Monroe Democratic Committee
10905,Friends Of Janet Zinck
10906,Friends Of Patricia Myers
10907,Oneida County Independence Party Committee
10908,City Of Beacon Republican Committee
10909,Town Of Potsdam Republican Committee
1091,Kann For Council 2005
10910,East Rockaway - Lynbrook Democratic Club
10911,Friends To Elect Wm. Keith Mcnall
10912,Charles For Senate
10913,Friends Of Anton Konev For Senate
10914,Alexis Weik For Senate
10915,Committee To Elect Dylan Rice For New York State Assembly
10916,Committee To Elect Judge Cahill
10917,Nyanp Pac
10918,Frankel For State Senate
10919,The Committee To Elect Donald Lucas
1092,Friends Of John Kruk
10920,Tom Dooley For Senate
10921,Bill Buran For Ny Assembly
10922,Felder For Senate
10923,Nys Professional Fire Fighters (New York State Professional Fire Fighters)
10924,Friends Of Maher
10925,Committee To Elect Doug Mcgivney 2009
10926,Friends Of Linda Underwood
10927,Friends Of Kalbfell
10928,Friends Of Matt Silecchia
10929,Friends Of Kathleen Cassidy
1093,Friends Of Judge Valerie Bullard
10930,Manuela For Legislator
10931,Friends Of Mark Constantine
10932,Committee To Elect Doug Mcgivney 2007
10933,Committee To Elect Marty Mannix
10934,Friends Of Bob Sears
10935,Committee To Elect Christina Bezrutczyk
10936,Bright Future
10937,Farrell Exploratory Committee 2009
10938,Friends To Reelect Henry Smith Jr.
10939,Danby Republican Party
1094,Orangetown Democratic Campaign Committee
10940,Town Of Waterloo Republican Committee
10941,Friends To Re-Elect Gene Christopher
10942,Committee To Re-Elect Michael Pietruszka
10943,Friends Of Cindy Kaleh
10944,Committee To Elect Mike Travis
10945,Friends Of John Mangan
10946,Friends Of Murray Kirkpatrick & Bonelli
10947,Friends Of Village Democrats
10948,43x79 Pac
10949,Friends Of Joe Acocella
1095,Northeastern Political Action Committee
10950,Friends Of Michael Aidala
10951,Town Of Oneonta Democratic Committee
10952,Corsi For Council
10953,Friends Of Sandy Serrano
10954,New York Wine Industry Advocates
10955,Committee To Elect Elio Forcina
10956,2002 Conservative Primary Account
10957,Friends Of Claudia Nisbett
10958,Committee To Elect Robert Newman
10959,Ulster County Democratic Women
1096,Committee On Political Education Local 200-D
10960,Schools Are For Everyone
10961,Mike Conners For Comptroller
10962,Friends Of Gail Bello
10963,Nys Alliance For Fair Competition Pac (Nysaffcpac)
10964,Committee To Re-Elect Justice Vincent GurahianSupreme Court Justice
10965,Federations Of Police Pac
10966,Committee For The Re-Election Of Elliott Golden - 1992
10967,Friends Of Kevin Harrington
10968,Democrats For Susan Siegel
10969,Mamakating Team Campaign
1097,Committee To Re-Elect Justice Rosenblatt
10970,Wcdc Coordinated Judicial Campaign Committee
10971,Mendon Democratic Committee/ MendonS Future
10972,Friends Of Ed Friedland
10973,Monroe County Republican Housekeeping Committee
10974,Fitzpatrick For The People
10975,Friends Of Doreen Banks
10976,Sheriff Patrick OFlynn Campaign
10977,Warren County Democratic Committee
10978,Friends Of Dan Schofield
10979,Friends Of Joseph J. Timpano
1098,Citizens To Re-Elect Judge Rosenbloom To Supreme Court
10980,Erie County Democratic Committee-Housekeeping
10981,Clifton Park Republican Committee
10982,Franklin Hurd Campaign Committee For Assembly 2000
10983,Friends Of Jerome Polansky
10984,Committee To Elect Hon. Charles R. Serrano
10985,Fair 21 Inc.
10986,Latino Action Pac
10987,Friends Of David Cornstein Inc.
10988,Committee For A Democratic New York
10989,Dedicated Americans For The Senate And The House Pac (Dashpac)
1099,Committee To Elect Michael Mosey
10990,Committee To Elect Judge Stewart Rosenwasser
10991,Friends For Rusty Smith
10992,Valesky For Senate
10993,ODonnell For New York
10994,Hevesi 2002
10995,Bank Of America New York Political Action Committee
10996,Friends Of Margarita Lopez Torres 2002
10997,Committee To Elect Fred Lewis
10998,Amec Employees For Modern Infrastructure (Aemi)
10999,Green Party Of Suffolk County
11,Committee To Re-Elect Fred Morrill
110,Friends Of Jon Brooks
1100,Committee To Re-Elect Judge Feinman
11000,Friends Of Andrew Raia
11001,Friends Of Chris Murray
11002,New Yorkers For Fairness Opportunity & Responsibility
11003,Friends Of Steve Keblish
11004,Friends For Michael Hanna
11005,Friends Of Chris Lieberman
11006,Friends To Reelect Henry Smith Jr.
11007,Lancaster Democratic Committee
11008,The Committee To Re-Elect Dan Ryan
11009,Schenectady Democratic City Committee
1101,Committee To Elect Peggy Woodard
11010,Friends Of Randal Caldwell
11011,Mc Keighan For Judge
11012,Committee To Elect Lee Nigen
11013,Committee To Elect Arkie Albanese / State Senator - 48th Dist.
11014,Leadership For Troy
11015,Friends Of Micah Lasher
11016,North Tonawanda Republican City Committee
11017,Fight Back New York
11018,Friends Of Mike Ramondelli
11019,Tea Ny Pac = Taxed Enough Already New York Political Action Committee
1102,Ecrc ChairmanS Club
11020,Friends Of Matthew Silverstein
11021,Citizens To Re-Elect Judge Tony Aloi
11022,Friends Of Tom Hoffay
11023,Aon Corporation Political Action Committee
11024,Committee For Leadership In The 23rd Senate District
11025,Committee To Elect Elaine Turley
11026,Friends Of Michael J. Kuzmicz
11027,Committee To Elect Lewis L. Douglass
11028,Committee To Elect Justice Nicholas Figueroa
11029,Nys Democratic Assembly Campaign Comm. Housekeeping Conference Acct. (Dacc)
1103,Friends Of Judge Craig D. Hannah
11030,Friends Of Rich Mcnally
11031,Friends Of Kevin Morgan
11032,Friends Of Senator David A. Paterson
11033,Oyster Bay Republican Club Inc Annual Cocktail Party A/C
11034,Pac For New YorkS Future
11035,Democrats For Tendy 2009
11036,Citizens For Edward Miller
11037,Committee To Elect Ernie Bello
11038,John F. Van Amburgh Committee
11039,Citizens To Change Evans Committee
1104,City Of Fulton Republican Committee
11040,Friends Of Mordechai Rennert
11041,Friends Of Frank Meola
11042,Committee To Elect Jim Dean
11043,Friends Of Arnold Bernstein
11044,Committee To Elect Charles Mantione Jr.
11045,Friends Of Ron Winkley
11046,Friends Of Joe Meyers
11047,Friends Of Allegra Dengler
11048,Committee To Elect Kathy Guarino
11049,The Committee To Elect Eugene Thomas
1105,Friends Of Kathy Luz Herrera
11050,Friends Of Larry Bennett Assembly
11051,Committee To Elect Joan M. Shapiro
11052,Friends Of Glenn Warren
11053,Citizens For Robach
11054,Friends Of Ernest Mabry
11055,Friends Of Sen Rolison
11056,Ny Salutes Sen Tarky Lombardi Jr.
11057,Committee To Elect Republicans
11058,Mckeon For Supreme Court
11059,Citizens For Gigliotti
1106,Ulster Democratic Victory Committee
11060,Westchester Fund For Rep Gov.T
11061,Life Insurance Council Of NY PAC Licony
11062,Brad Lander 2013
11063,John Fried For Ossining Town Justice
11064,Daniel L. Briggs Campaign Fund
11065,Friends Of Scott Mandel
11066,Friends Of David Testa
11067,Friends Of Edward Scott
11068,Moore 2013
11069,Mostofsky For Judge
1107,Friends Of Loretta Scott
11070,Friends Of Judge John Iliou
11071,Friends Of Menegon
11072,Friends Of Julie Killian
11073,Friends Of Roann M. Destito
11074,Friends Of Myron J. Britton Election 1990
11075,Diperna For Lt. Governor
11076,Friends Of Joseph Glownia
11077,21st Century Pac
11078,NatL Hispanic Business Group Pac
11079,Neighborhood Preservation Political Action Fund
1108,Friends Of Bill Cooke
11080,Brooklyn Union State Pac
11081,Friends Of Karim Camara
11082,Friends Of Bob Meguin
11083,Committee To Elect Daniel J. Furlong
11084,Friends Of Angela Wozniak
11085,Committee To Elect Bilal Malik
11086,Lisa Grey 2012
11087,Friends Of Tanika Inlaw
11088,Baynes For Colonie Town Judge
11089,Friends Of Cindy Gale
1109,East Greenbush Democratic Committee
11090,Friends For Rick Davis
11091,Friends Of Donna Lent
11092,Friends Of Bob Clark
11093,Emanuele Marinaro For East Fishkill
11094,Ricigliano For District Court 2014
11095,Metropolitan Funeral Directors PAC
11096,Committee To Re-Elect Kathleen M. Labuda
11097,Democratic Committee Of North East
11098,Friends Of Carrie Woerner (Focw = Friends Of Carrie Woerner)
11099,Seiu United Healthcare Workers West New York Pac (Seiu - Service Employees Inter
111,Association Of Independent Commercial Producers Inc. Pac
1110,Vote Borgos Campaign
11100,Building And Construction Trades Council Of Nassau Suffolk Counties Pac
11101,Committee To Elect Stephen C. Greene Jr. D.A.
11102,Friends Of Phil Steck
11103,Luke For Bedford
11104,Committee To Elect Rita E. Garretson
11105,Friends Of Clem Campana
11106,Committee To Re-Elect Perry Meltzer Town Justice
11107,Friends Of Owen Steed
11108,Friends Of Joe Emanuele
11109,Geneseeans For Fiscal Integrity (Gffi)
1111,Friends Of Eric Rosario
11110,Friends Of Hector Rodriguez
11111,Friends Of Craig Schultz
11112,Beesecker For Cornwall Judge 2011
11113,Committee To Help Elect Cora Edwards
11114,Friends Of David Knapp
11115,Friends Of Jerry Kaminski
11116,Committee To Elect Lillian Hendrickson
11117,Friends Of David Cassuto
11118,Friends Of Al Krupski
11119,Committee To Re-Elect Judge Givens
1112,Committee To Elect The Hon. Richard J. Montelione
11120,Local Control Of Schools Pac
11121,Friends Of John S. Diaconis
11122,Friends Of Cordell Cleare
11123,Citizens For P.T. Thomas
11124,Friends To Elect Daniel Carter For Nys Assembly
11125,Friends Of Richard Del Rio
11126,Freedman For Families
11127,Paul For Judge 2015
11128,Brian Barrett For Essex County Court
11129,Friends Of Thurman
1113,Peter For Nys Assembly
